age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
69,M,247,En Couple,0,false,4370 MA 56
46,M,767,Célibataire,0,false,1405 VU 40
19,F,467,Célibataire,0,false,7400 SS 31
32,F,169,En Couple,0,false,8962 PK 58
30,M,471,En Couple,2,false,6138 OA 95
57,M,485,En Couple,0,false,3622 UD 88
51,M,177,Seule,3,false,3379 RI 16
40,M,565,En Couple,4,false,5626 DW 41
81,M,233,Célibataire,0,false,2043 FX 59
79,M,536,En Couple,3,false,425 DF 74
76,M,224,En Couple,1,true,1522 TO 65
79,M,1286,En Couple,1,false,9209 VL 70
21,F,985,En Couple,0,false,2113 WC 72
48,F,405,Seule,1,false,7432 NR 56
64,M,1327,En Couple,3,false,5517 LT 10
46,F,1243,En Couple,4,true,1792 EN 32
44,F,490,En Couple,1,false,3349 WH 86
55,M,1225,En Couple,3,false,5989 EV 83
60,M,596,En Couple,3,true,7489 TX 82
71,M,190,En Couple,0,false,3331 XU 36
45,M,491,Célibataire,0,false,6947 AB 31
28,M,1106,En Couple,1,false,898 AY 13
20,M,467,Célibataire,0,false,7623 HV 77
69,F,455,En Couple,0,false,8084 YQ 42
74,M,494,En Couple,4,true,9380 RW 70
25,M,157,Célibataire,0,false,8579 RU 88
28,M,211,Célibataire,0,false,7466 DK 88
50,M,1068,En Couple,0,false,2693 BR 97
34,M,1218,En Couple,3,false,5523 SF 50
22,M,523,En Couple,0,true,7737 KZ 74
25,M,1303,En Couple,3,false,3012 OA 26
46,M,181,En Couple,2,false,6473 HX 89
25,F,524,En Couple,1,false,8154 KR 97
23,M,551,Célibataire,0,false,5800 IQ 79
77,F,1281,Célibataire,0,false,5824 TY 63
29,F,177,Célibataire,0,false,4867 YI 47
54,M,1267,En Couple,2,false,7349 RX 20
41,F,159,En Couple,4,false,2050 LK 94
23,M,487,En Couple,2,true,6360 DL 93
33,M,912,En Couple,4,true,1029 AF 18
73,M,448,En Couple,3,false,7822 XF 16
62,M,492,En Couple,4,true,2536 SM 34
35,M,1015,En Couple,3,false,8631 WM 95
33,F,476,En Couple,0,false,4113 WP 42
43,M,956,En Couple,4,false,366 AC 27
66,M,573,Célibataire,0,false,4255 JN 64
31,M,896,Seule,1,false,9607 IA 10
50,M,1012,En Couple,4,false,4442 FL 48
30,M,502,En Couple,3,false,5521 FT 25
66,Féminin,438,En Couple,1,false,9815 HF 58
26,M,1037,En Couple,0,false,3252 DL 35
46,M,499,En Couple,4,false,8659 BM 35
24,M,247,En Couple,0,true,5665 ND 52
25,M,545,En Couple,1,true,2053 GY 94
45,F,850,En Couple,0,true,775 SI 12
18,M,1150,En Couple,4,false,7934 GV 31
37,F,1129,Célibataire,0,false,777 MO 53
43,M,563,En Couple,2,false,6089 GP 42
52,M,416,En Couple,1,false,3530 MW 25
64,M,406,Célibataire,0,false,381 PI 54
57,M,588,Célibataire,0,false,8723 HM 76
74,F,1367,Célibataire,0,false,7416 VD 84
35,F,425,En Couple,0,false,7257 IM 86
58,M,1009,En Couple,4,false,2579 BL 88
71,M,444,Célibataire,0,false,1722 GZ 53
41,M,218,En Couple,1,false,6274 JO 44
58,M,205,En Couple,3,false,9550 VG 98
23,M,508,En Couple,2,false,5059 UI 64
27,M,787,En Couple,1,false,4247 ZS 53
46,F,507,Célibataire,0,false,5900 WI 47
45,F,1214,Célibataire,0,false,6627 YQ 26
44,M,1080,En Couple,1,false,238 VP 24
51,M,976,En Couple,2,true,9623 EL 71
52,M,591,En Couple,1,false,5910 IN 70
20,M,159,En Couple,0,true,2979 TC 28
60,F,431,Célibataire,0,false,2200 EC 37
31,M,238,Célibataire,0,false,370 YC 66
56,M,463,En Couple,4,false,1988 TB 29
55,M,470,Seule,2,false,6504 PD 62
21,F,475,Seule,2,false,3203 BQ 12
20,F,598,Célibataire,0,false,1652 LK 73
45,M,580,Célibataire,0,false,7673 GR 30
73,M,742,En Couple,2,false,4285 EH 36
40,M,549,Célibataire,0,false,850 PT 72
22,M,545,En Couple,1,false,3623 UH 42
25,M,1253,En Couple,1,false,6758 RR 12
32,F,1067,Seule,1,false,9101 ET 32
24,M,585,En Couple,4,false,5334 CW 46
41,M,245,En Couple,4,false,4661 CY 94
40,M,910,Célibataire,0,false,1118 DQ 92
77,M,1054,Célibataire,0,false,1 XV 12
81,M,202,Célibataire,0,false,6979 KB 73
82,F,447,En Couple,2,false,7850 QK 97
49,M,531,En Couple,2,false,1572 KG 42
34,F,556,Célibataire,0,false,4965 ZR 10
69,M,203,En Couple,0,false,4619 UG 30
56,M,462,En Couple,2,false,9903 TY 42
43,F,430,En Couple,1,false,9371 NV 98
25,M,481,En Couple,0,false,6578 WV 70
56,F,195,En Couple,0,true,1201 GC 11
39,F,423,Célibataire,0,false,1200 JM 80
58,M,734,En Couple,0,false,4100 UZ 52
33,M,453,En Couple,1,false,8564 ZW 13
40,M,593,En Couple,0,true,2630 FM 49
31,M,1193,En Couple,4,true,4294 FK 25
27,F,247,En Couple,3,true,3634 OX 66
24,F,483,En Couple,1,false,6869 NT 16
26,Masculin,1218,En Couple,1,false,3598 KT 40
68,M,474,Célibataire,0,false,5164 NK 11
37,M,201,Célibataire,0,false,360 OU 55
70,F,197,Célibataire,0,false,4015 RV 78
57,M,991,En Couple,0,true,9995 RF 38
40,F,190,En Couple,3,false,1677 NF 38
80,F,181,En Couple,2,false,1817 JM 68
46,M,1225,En Couple,4,false,3197 FG 69
49,M,173,En Couple,1,false,767 HI 10
18,F,228,Célibataire,0,false,4531 ZV 82
54,F,792,En Couple,0,false,2742 KR 42
70,M,599,En Couple,2,false,3593 NT 63
72,M,706,En Couple,0,true,5117 BZ 55
38,F,412,Seule,2,false,8744 TL 19
56,Féminin,889,Célibataire,0,false,9570 VB 63
35,M,510,Célibataire,0,false,6831 BS 46
37,M,506,Célibataire,0,false,6200 ZW 65
39,F,1151,En Couple,1,false,5608 SO 16
38,M,438,En Couple,2,false,400 QX 50
56,M,1128,Célibataire,0,false,8151 ET 10
55,M,507,Célibataire,0,false,5266 MW 98
55,M,456,En Couple,3,false,4732 GF 68
41,M,1073,Célibataire,0,false,34 LI 75
45,F,541,En Couple,-1,false,2030 HS 21
20,M,582,En Couple,3,false,9357 QH 76
18,M,519,Célibataire,0,false,5487 UO 25
45,M,552,En Couple,4,false,8331 JO 19
20,M,405,Célibataire,0,false,4908 ZE 41
27,M,1181,En Couple,2,true,1852 RK 31
60,M,934,Célibataire,0,false,1052 RF 35
38,M,868,Célibataire,0,false,5053 ZE 88
49,F,831,Célibataire,0,false,1214 AF 73
55,M,877,Célibataire,0,false,7138 SB 92
54,F,209,En Couple,1,false,8637 KS 93
33,F,1323,En Couple,2,false,2475 RR 18
52,M,430,Seule,2,false,9853 HE 57
28,F,752,Célibataire,0,false,8897 EV 19
42,M,439,En Couple,0,false,9420 LY 69
33,M,568,Seule,1,false,9559 CT 48
25,M,461,Célibataire,0,false,9172 DY 41
52,M,158,En Couple,4,false,2155 PY 53
29,M,552,Célibataire,0,false,8997 NT 55
73,M,455,Célibataire,0,false,5380 WX 43
77,F,872,En Couple,1,false,7517 MX 81
37,M,209,Célibataire,0,false,3107 PT 29
53,M,224,En Couple,2,true,4385 MZ 21
50,M,439,En Couple,1,false,1204 RG 51
61,M,220,Célibataire,0,false,4739 GF 54
37,F,402,Célibataire,0,false,6236 RS 98
25,F,415,Célibataire,0,false,5884 YM 82
26,M,163,En Couple,0,false,6010 SY 29
73,M,505,En Couple,4,false,9008 RY 68
73,F,449,En Couple,1,false,663 OA 25
62,F,506,En Couple,0,true,2462 WV 17
25,F,546,En Couple,0,false,5864 UJ 37
19,M,160,En Couple,1,false,6111 CE 48
42,F,598,En Couple,2,false,728 AP 87
47,M,520,Célibataire,0,false,7157 XD 41
48,F,547,En Couple,2,false,9168 EY 93
25,Homme,1002,En Couple,2,false,123 RN 75
22,M,1000,En Couple,4,false,1969 UG 65
55,F,216,Célibataire,0,false,5800 OX 56
24,M,1088,En Couple,4,false,966 DM 36
26,M,1139,Célibataire,0,false,5389 OU 41
20,M,511,Seule,2,false,1909 FZ 29
52,F,156,En Couple,1,false,9844 YV 53
38,M,430,En Couple,0,false,7308 NT 64
50,M,962,Célibataire,0,false,5009 MM 75
28,F,527,En Couple,0,false,3237 RX 11
 ,M,598,En Couple,2,false,4210 QU 48
24,M,214,En Couple,2,false,5764 SV 10
52,M,851,Célibataire,0,false,1344 NY 26
22,M,568,En Couple,4,false,3317 WI 63
32,F,531,En Couple,2,false,734 DE 55
51,F,494,En Couple,0,false,2896 IP 23
26,M,904,En Couple,2,false,3558 NA 84
55,M,880,En Couple,2,false,4967 PR 69
39,M,511,En Couple,1,false,5377 MR 32
21,F,411,En Couple,0,false,9428 RU 13
56,M,580,En Couple,1,false,2365 GJ 76
21,F,544,Seule,1,false,2253 ZU 72
22,F,597,En Couple,1,false,1718 VR 66
49,M,568,En Couple,1,false,7634 DI 81
68,Féminin,449,En Couple,3,true,7055 YH 42
65,F,574,En Couple,4,true,3739 TS 28
46,M,408,Seule,3,false,5192 IF 93
44,M,1147,Célibataire,0,false,9612 RT 37
27,M,585,En Couple,4,false,8439 VK 30
84,F,1287,En Couple,4,false,2258 VW 78
69,M,1061,En Couple,0,false,2401 MS 84
65,M,153,En Couple,3,false,5876 HG 55
33,M,237,En Couple,1,false,6608 OO 77
52,F,465,En Couple,3,false,3604 ZV 94
67,F,883,En Couple,0,false,8155 FL 76
61,M,226,Célibataire,0,false,718 WQ 40
20,M,549,En Couple,1,false,3315 UJ 38
30,F,448,Célibataire,0,false,694 HE 43
43, ,463,En Couple,4,false,8274 EQ 48
57,M,163,En Couple,4,false,6795 PH 76
34,M,219,En Couple,3,false,5371 WM 38
54,M,188,En Couple,2,false,6200 PI 36
18,M,157,En Couple,4,true,1551 MS 51
22,F,404,En Couple,1,false,2639 NN 77
51,M,428,En Couple,2,false,6772 KG 76
54,M,510,Célibataire,0,false,5966 CH 73
49,M,171,En Couple,3,false,7229 GQ 12
22,M,507,En Couple,0,false,3452 VR 74
25,M,1202,Célibataire,0,false,8967 JW 87
70,M,1149,En Couple,1,?,8698 BK 24
18,M,233,En Couple,1,false,7799 ST 66
52,F,451,En Couple,1,false,6499 UO 72
40,M,569,Seule,1,false,7758 MI 21
19,Femme,435,En Couple,2,true,8894 WV 76
47,M,409,En Couple,2,false,567 HJ 28
52,F,505,En Couple,4,false,473 NH 28
19,M,472,En Couple,0,false,3333 QX 83
68,M,828,En Couple,1,false,8589 GX 18
31,M,800,En Couple,0,false,5175 BC 80
21,F,930,En Couple,4,false,9918 DM 80
64,F,599,En Couple,4,false,1414 LU 70
-1,M,172,Célibataire,0,false,7370 CR 90
34,M,748,En Couple,2,false,579 CO 81
42,F,526,En Couple,1,false,663 HA 42
37,M,1150,En Couple,0,false,9835 DS 23
29,M,179,En Couple,3,false,9142 WC 23
62,F,595,En Couple,3,false,6708 QS 21
67,F,541,Célibataire,0,false,7396 RZ 54
73,F,1110,En Couple,2,false,9663 IP 41
52,M,581,Célibataire,0,false,1525 LH 62
45,M,1296,Célibataire,0,false,3574 UA 69
62,F,416,En Couple,3,false,89 FG 83
47,F,429,En Couple,0,false,7805 JO 27
64,F,987,En Couple,1,true,6153 DR 86
58,M,405,En Couple,0,false,146 QX 51
32,M,1082,Célibataire,0,false,8585 QW 79
65,M,497,Célibataire,0,false,4750 HV 18
76,M,724,En Couple,3,true,6773 LI 28
81,M,870,En Couple,3,false,2179 NM 14
41,M,1165,Célibataire,0,false,6693 GA 43
20,M,213,En Couple,2,true,4461 KG 45
27,M,523,En Couple,2,false,8075 MQ 10
42,F,246,En Couple,3,false,6100 JM 21
55,M,158,Célibataire,0,false,609 QB 41
38,M,439,En Couple,4,false,4582 TV 61
62,F,476,En Couple,1,false,61 VT 85
56,M,760,En Couple,2,false,6734 DP 71
43,M,571,En Couple,3,false,7374 PS 84
39,M,422,En Couple,2,false,1202 BN 26
45,M,476,En Couple,0,true,6622 PN 22
18,M,474,Seule,2,false,1854 GF 90
19,M,788,Célibataire,0,false,5567 PV 80
49,M,524,En Couple,2,false,5483 SE 61
21,M,505,En Couple,1,true,8464 OM 90
33,M,1336,En Couple,4,false,9484 NU 84
63,M,588,Célibataire,?,false,3063 MV 59
47,M,589,Célibataire,0,false,8205 XG 27
64,M,565,En Couple,1,false,6167 ZR 66
81,F,994,Célibataire,0,false,6052 IH 84
71,M,447,En Couple,4,true,7625 SC 31
65,M,407,En Couple,3,true,1346 ZX 67
42,M,566,Seule,1,false,8419 NN 24
79,M,455,Célibataire,0,false,7169 OC 89
41,M,402,En Couple,1,false,646 XZ 61
19,F,412,Célibataire,0,false,3652 OK 30
24,M,702,En Couple,0,false,9961 CN 86
32,F,782,Célibataire,0,false,3515 FE 47
47,M,180,Célibataire,0,false,689 HB 50
49,M,525,En Couple,2,true,1134 NW 68
55,M,1328,Célibataire,0,false,8107 KQ 79
65,M,1232,En Couple,1,false,2639 LK 55
46,M,422,En Couple,1,false,7197 ER 95
79,M,902,En Couple,3,false,4907 FO 74
82,M,854,Célibataire,0,false,554 KP 61
42,M,1044,Célibataire,0,false,4711 KG 69
69,F,227,Célibataire,0,false,141 AV 93
74,M,977,En Couple,2,true,5492 WB 21
24,F,578,Célibataire,0,false,6826 ZT 28
58,F,199,En Couple,0,false,6636 XY 41
26,Masculin,488,En Couple,2,false,1202 HN 80
20,M,1309,En Couple,3,false,5124 BR 74
50,Homme,500,En Couple,4,true,813 ZD 14
56,M,1362,En Couple,3,false,9819 CK 48
21,Masculin,1081,En Couple,3,false,8927 SA 45
20,M,988,En Couple,1,false,6167 UL 40
34,M,1083,En Couple,1,false,2117 RK 18
23,F,217,Célibataire,0,false,6012 MF 37
30,M,506,En Couple,2,false,5143 LR 98
22,M,571,Seule,3,false,9126 LR 24
33,M,500,En Couple,4,false,6309 BK 50
18,F,507,En Couple,4,false,7451 CL 30
81,M,870,Seule,3,false,6764 TG 62
41,M,238,En Couple,0,false,3723 PG 50
20,Homme,1095,Célibataire,0,false,5632 MD 59
35,M,217,Seule,1,false,2930 LL 11
62,M,488,En Couple,0,false,1425 OF 75
31,M,400,En Couple,2,false,3874 NL 64
23,M,472,En Couple,3,false,3720 FD 32
24,F,156,En Couple,3,false,7963 KI 15
44,F,421,En Couple,0,false,7224 PD 97
48,F,408,En Couple,1,false,2661 XI 49
78,M,155,En Couple,2,false,5935 YH 96
59,M,414,En Couple,4,false,514 VT 56
56,M,1318,En Couple,2,true,6964 CV 73
84,M,548,En Couple,4,false,9982 EH 84
19,M,493,En Couple,2,false,1656 AU 19
58,M,564,En Couple,4,false,6016 BY 47
58,M,1112,Seule,1,false,8055 JH 97
43,F,580,Célibataire,0,false,6456 VJ 63
49,F,433,Célibataire,0,false,5462 PF 64
52,M,1285,En Couple,2,false,417 AP 37
30,F,599,En Couple,0,false,1108 UJ 69
21,M,1283,Célibataire,0,false,2286 VK 36
42,M,1323,En Couple,4,false,3738 SJ 28
60,M,537,En Couple,3,true,3134 EQ 15
78,M,587,Célibataire,0,false,5741 LM 37
44,M,505,Célibataire,0,false,2025 UX 92
66,M,539,En Couple,3,false,5225 DD 13
51,F,598,En Couple,1,true,6834 RK 16
44,Femme,584,En Couple,4,true,7637 RZ 98
38,F,204,En Couple,1,true,629 GA 78
42,M,494,Célibataire,0,false,4099 UI 50
51,F,910,En Couple,4,true,6808 TZ 31
48,M,976,En Couple,2,false,2350 DO 51
18,M,817,Célibataire,0,false,8571 JD 35
67,F,717,En Couple,1,true,4747 YM 47
44,M,198,Célibataire,0,false,1497 AM 43
27,M,411,En Couple,0,false,8330 QV 58
39,F,446,En Couple,3,false,1607 QC 63
61,M,1314,Célibataire,0,false,8901 RS 39
38,M,235,En Couple,0,true,8658 XN 98
57,F,1043,En Couple,2,false,4733 CP 48
81,M,460,En Couple,0,false,323 AH 49
29,M,169,En Couple,2,false,6914 QP 96
31,M,555,En Couple,1,false,8763 CB 76
51,M,504,En Couple,1,false,4265 JP 34
30,F,468,Célibataire,0,false,2153 AF 89
57,M,909,En Couple,2,true,5573 OX 55
31,M,477,En Couple,4,false,6432 QO 12
36,M,173,Célibataire,0,false,7088 EJ 68
21,M,575,Célibataire,0,false,8371 SJ 81
27,M,570,Célibataire,0,false,8048 CK 48
58,M,551,En Couple,1,false,1676 QE 22
35,F,796,En Couple,1,false,8549 PT 66
25,F,1098,Célibataire,0,false,6910 EM 56
21,F,983,En Couple,4,true,4535 BE 77
27,M,459,Seule,3,false,9656 JL 98
55,F,1294,En Couple,2,false,6682 ZN 23
27,M,1280,En Couple,4,false,8978 IQ 30
34,M,493,En Couple,2,false,5739 BY 69
31,M,598,Célibataire,0,false,6366 EF 90
34,M,205,Célibataire,0,false,5153 BS 82
35,M,239,En Couple,1,false,9338 ZU 60
26,M,1379,En Couple,2,false,398 GN 82
56,M,179,Célibataire,0,false,6283 HE 64
48,M,1035,En Couple,3,false,1998 DQ 27
73,M,433,Célibataire,0,false,6513 JO 86
31,M,167,En Couple,1,false,7173 KX 71
20,M,244,Célibataire,0,false,1896 YK 21
53,M,1211,En Couple,2,false,9058 LU 64
18,M,405,En Couple,2,false,1890 GG 44
72,M,538,En Couple,1,true,6608 RV 33
29,F,586,Célibataire,0,false,9487 PU 67
35,M,573,En Couple,0,false,8641 ZG 42
73,M,197,En Couple,3,false,5574 FC 37
58,M,528,Célibataire,0,false,9939 ET 51
45,M,227,En Couple,0,false,4779 MG 19
51,M,226,Célibataire,0,false,2493 JA 79
24,M,514,En Couple,2,false,7337 IZ 64
28,M,563,En Couple,4,true,5904 ZI 90
59,F,240,En Couple,0,true,9911 IP 30
66,?,539,En Couple,3,false,4951 VU 40
76,F,1147,En Couple,1,true,6789 CY 29
45,M,1103,Célibataire,0,false,9561 ZU 75
38,M,786,En Couple,0,true,9085 WQ 43
21,M,450,En Couple,3,true,2612 JM 31
44,F,1036,Célibataire,0,false,1876 RO 26
21,F,571,Célibataire,0,false,6929 JG 21
23,F,242,Célibataire,0,false,8056 CK 16
39,M,468,Seule,2,false,3493 BE 10
54,M,984,Célibataire,0,false,7329 UX 35
26,M,1016,Célibataire,0,false,2331 NM 30
39,F,1177,En Couple,1,false,146 YK 71
66,M,1156,En Couple,4,false,9612 HD 72
24,M,1151,Célibataire,0,false,6550 HS 47
78,F,483,En Couple,1,false,4905 IL 60
80,F,575,Célibataire,0,false,373 QR 57
53,F,202,Célibataire,0,false,1437 QY 19
47,M,540,En Couple,1,false,9582 KL 76
18,M,1335,En Couple,3,false,6637 AQ 21
41,M,536,Marié(e),0,true,3964 NW 71
26,F,803,En Couple,0,false,8297 EH 91
42,M,551,En Couple,2,false,6932 AM 61
29,M,404,En Couple,4,false,9258 AN 50
48,M,196,Célibataire,0,false,8194 AL 96
51,M,171,Célibataire,0,false,4932 UD 78
54,F,435,En Couple,2,false,9121 IF 40
38,M,1074,Célibataire,0,false,9587 CU 44
25,M,1392,Célibataire,0,false,8353 PD 97
21,F,526,En Couple,2,false,4543 CP 21
47,F,1185,En Couple,2,true,2880 ZL 27
18,M,550,En Couple,1,false,8153 ME 94
55,M,548,Seule,3,false,9428 VH 62
45,M,158,En Couple,1,true,1421 BN 93
23,F,768,En Couple,4,true,829 KQ 66
35,M,214,Célibataire,0,false,368 RH 13
31,M,992,En Couple,1,false,3413 SD 88
65,F,1044,En Couple,0,true,6978 GA 71
42,M,468,En Couple,3,false,4801 ID 47
42,M,524,En Couple,3,false,8091 XQ 65
56,M,925,En Couple,1,false,9439 YO 11
65,M,488,En Couple,0,false,2430 OH 73
58,M,592,En Couple,1,false,9735 JT 50
43,M,505,Célibataire,0,false,9722 XQ 91
27,M,479,En Couple,2,false,7387 DO 38
61,M,1272,En Couple,1,false,6389 UO 31
22,M,?,En Couple,0,false,4441 FL 66
71,M,447,En Couple,0,false,1346 NZ 27
52,M,1351,En Couple,3,false,4821 HJ 61
19,M,470,En Couple,0,false,8762 HX 13
24,M,574,En Couple,3,false,4593 AJ 62
38,M,189,En Couple,0,false,8036 JT 64
77,M,498,Célibataire,0,false,8215 FX 70
19,M,996,Célibataire,0,false,2110 KH 68
25,F,192,En Couple,2,false,9484 JX 62
21,F,408,Célibataire,0,false,1187 SJ 13
45,M,214,En Couple,0,false,2588 XH 40
53,M,209,Célibataire,0,false,7108 GP 77
27,F,1198,Seule,3,false,3474 LN 60
34,M,897,En Couple,0,false,8609 FN 32
20,M,241,En Couple,0,false,5998 YY 63
23,M,566,Célibataire,0,false,7072 ZZ 39
77,M,422,En Couple,2,false,4574 XA 36
49,M,1248,Célibataire,0,false,3985 YQ 67
34,M,535,En Couple,1,false,9544 VB 21
29,M,1306,En Couple,4,false,7186 CF 44
33,F,524,En Couple,4,false,6556 VI 88
36,F,592,En Couple,3,false,5078 FA 68
55,M,981,Célibataire,0,false,9140 FC 39
37,M,185,Célibataire,0,false,7950 RG 24
44,F,488,En Couple,4,false,6948 WS 46
39,F,485,En Couple,1,false,2882 JW 92
21,M,457,Seule,3,false,1660 IS 35
43,F,468,Seule,1,false,2166 DJ 96
42,M,400,Célibataire,0,false,5523 ZV 42
34,M,182,Seule,2,false,6584 GQ 46
54,M,401,En Couple,?,false,9771 FY 90
55,F,417,En Couple,2,false,5869 UU 86
45,M,160,En Couple,3,false,5794 QC 47
82,M,810,En Couple,3,true,7273 IG 24
67,M,242,En Couple,0,false,3644 IN 45
44,M,1234,Seule,3,false,7878 PV 94
32,M,533,En Couple,3,false,4763 KV 53
47,M,155,En Couple,0,true,9929 GX 71
80,M,193,Célibataire,0,false,5561 DD 19
22,M,1363,En Couple,3,false,2194 QR 11
38,M,814,Célibataire,0,false,5402 KB 86
30,M,1147,En Couple,2,false,2089 DG 29
48,M,1031,En Couple,0,false,3917 OF 32
76,M,527,En Couple,1,false,6932 HC 30
33,F,438,En Couple,3,false,2681 VH 35
26,M,863,En Couple,2,false,6782 FQ 96
75,M,954,Célibataire,0,false,7970 RN 74
63,F,177,En Couple,4,false,6639 ZA 34
22,M,510,En Couple,3,false,8274 FE 26
75,F,501,En Couple,2,true,3848 NJ 43
74,M,1170,En Couple,2, ,7074 DB 80
18,M,226,Célibataire,0,false,6341 TS 34
20,M,456,Célibataire,0,false,4945 IG 52
29,F,426,Célibataire,0,false,8683 GJ 73
60,M,1163,Célibataire,0,false,8776 EX 62
39,M,1195,En Couple,4,false,5065 IG 42
27,M,528,En Couple,3,false,6606 XX 38
51,M,553,En Couple,1,false,9192 IR 51
26,M,406,Seule,2,false,6352 PZ 17
53,M,456,Célibataire,0,false,8173 NK 83
37,M,1263,En Couple,1,false,8661 IS 56
36,M,571,Célibataire,0,false,8980 LT 90
32,M,533,Célibataire,0,false,4946 VR 25
51,M,595,En Couple,1,false,3236 YH 46
67,F,482,En Couple,3,false,1969 XK 18
69,M,467,En Couple,2,false,3855 QV 28
44,M,1351,En Couple,3,false,9801 TG 24
27,M,1032,Célibataire,0,false,48 WY 24
41,F,467,En Couple,0,false,3084 XI 97
33,F,413,Seule,1,false,8924 CL 23
58,M,551,En Couple,3,false,7985 YC 78
52,M,472,En Couple,1,false,2020 LC 77
55,F,1283,En Couple,2,true,2431 YS 97
37,M,456,Célibataire,0,false,9519 CH 61
30,M,490,En Couple,4,true,7540 SS 77
25,M,173,En Couple,1,false,3266 TS 56
32,M,1057,En Couple,1,false,7591 EE 44
78,F,186,En Couple,1,false,7049 YX 66
41,M,202,En Couple,0,false,2587 QV 42
67,M,424,En Couple,2,true,9500 PE 34
75,M,528,Célibataire,0,false,6925 HW 45
56,F,565,En Couple,2,true,2045 AE 94
35,M,560,En Couple,4,false,9059 CM 44
77,M,562,En Couple,1,false,5238 NB 40
22,F,500,En Couple,1,false,8908 UV 14
62,F,858,En Couple,2,false,2702 HK 76
43,M,860,En Couple,2,false,9892 OC 26
30,M,902,En Couple,2,false,9122 QJ 42
21,F,483,Seule,1,false,702 KI 49
44,M,934,En Couple,1,false,7597 QZ 69
43,M,581,Célibataire,0,false,3242 CC 73
76,F,416,En Couple,0,false,3330 HT 79
82,M,1262,Célibataire,0,false,1134 FN 18
26,M,796,Célibataire,0,false,8270 ZL 50
56,M,587,En Couple,4,false,5311 VF 49
21,F,447,En Couple,1,false,1913 CO 76
64,M,459,En Couple,4,false,3575 LE 24
20,M,185,Célibataire,0,false,3779 MG 25
62,M,240,Célibataire,0,false,6813 JV 49
51,M,1160,Célibataire,0,false,4632 GX 52
76,M,1296,En Couple,1,false,7586 KJ 25
48,F,504,Célibataire,0,false,6638 XG 62
31,F,1100,En Couple,1,true,160 NX 49
27,M,804,En Couple,0,false,7572 YV 97
41,M,164,En Couple,0,false,5467 PD 49
37,F,468,En Couple,0,true,8675 UP 20
18,F,193,En Couple,4,false,1841 VA 43
19,F,165,En Couple,3,false,926 HC 94
42,M,910,Célibataire,0,false,2876 SI 86
25,F,498,En Couple,1,false,1667 HF 81
70,M,184,Célibataire,0,false,8796 MM 24
50,M,559,En Couple,3,false,1400 WK 50
47,F,1239,En Couple,2,false,4878 US 29
46,M,407,En Couple,4,true,3009 TY 49
34,M,450,Célibataire,0,false,8842 BY 26
57,M,1120,En Couple,1,false,6870 JK 14
69,M,1202,Célibataire,0,false,5854 WT 80
84,M,598,Célibataire,0,false,383 PW 28
77,Femme,243,Célibataire,0,false,5782 LU 50
67,M,1135,Célibataire,0,false,9146 AF 63
 ,M,451,Célibataire,0,false,9125 KQ 23
78,M,172,En Couple,3,false,3040 GR 58
35,F,929,En Couple,1,false,1771 MX 83
31,M,1280,Célibataire,0,false,8662 CI 17
25,M,924,En Couple,3,true,910 YP 11
63,M,948,En Couple,4,true,5495 UZ 75
21,F,488,Célibataire,0,false,9634 PU 76
50,M,202,En Couple,3,false,1468 TE 27
30,M,516,En Couple,1,true,8435 ZZ 21
19,M,232,En Couple,2,false,1990 LG 82
58,M,418,En Couple,0,false,9432 LJ 94
27,M,1080,Célibataire,0,false,4288 YD 70
31,M,1059,Célibataire,0,false,4720 XH 50
64,F,454,En Couple,0,false,3135 WO 70
73,M,225,En Couple,4,false,3765 PK 61
53,F,510,Célibataire,0,false,7955 ZT 74
32,M,426,En Couple,2,false,1821 NI 98
42,F,184,En Couple,0,false,309 WN 58
25,M,1298,En Couple,0,false,661 ML 78
39,M,872,Célibataire,0,false,1417 FZ 60
43,M,540,En Couple,0,false,7702 OU 94
78,M,574,En Couple,0,true,1051 LJ 64
24,F,197,Célibataire,0,false,7651 UX 41
18,M,1289,En Couple,3,false,8179 JS 48
62,M,475,En Couple,2,false,9510 OV 38
62,M,196,Seule,2,false,5555 TR 74
30,M,209,Célibataire,0,false,5927 VW 29
56,F,449,En Couple,1,false,4181 DC 90
78,F,215,Célibataire,0,false,6471 HN 67
