age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
57,M,734,En Couple,1,false,3291 JC 31
29,M,910,En Couple,4,false,7990 HI 40
21,M,1112,En Couple,3,false,9944 LM 64
45,M,1150, ,0,false,4548 PQ 58
40,M,530,Célibataire,0,false,1893 JK 39
20,Masculin,497,En Couple,3,false,6340 NJ 75
82,M,551,Seule,2,false,4243 YY 65
44,F,489,En Couple,1,false,6134 SV 61
35,M,408,Célibataire,0,false,1025 FO 71
29,M,464,Célibataire,0,false,8364 XP 35
30,F,544,En Couple,0,true,4708 IK 73
67,F,943,Célibataire,0,false,9195 GE 69
36,F,418,En Couple,2,true,415 RY 71
23,M,1126,Seule,2,false,4024 KD 11
38,M,597,Célibataire,0,false,939 IM 17
48,M,214,En Couple,0,false,6156 YN 75
25,F,478,En Couple,4,false,5440 XO 25
26,F,214,Seule,3,false,4768 NW 20
18,M,773,En Couple,2,true,3513 WE 46
67,F,752,En Couple,2,true,8833 NV 31
35,M,228,Célibataire,0,false,2180 QC 68
51,M,1019,En Couple,1,false,2812 TY 63
67,M,183,En Couple,4,false,1231 PV 51
63,F,179,En Couple,1,false,1874 UU 25
19,M,903,Seule,3,false,8252 FC 85
46,F,200,Célibataire,0,false,2901 GB 36
34,M,548,En Couple,2,true,1485 OF 49
22,M,170,En Couple,2,false,4761 HP 82
41,M,472,Célibataire,0,false,1080 PG 50
30,M,477,Seule,2,false,9075 NS 57
82,F,1161,En Couple,2,false,739 DF 57
49,M,456,En Couple,0,false,477 RI 96
30,M,187,En Couple,2,false,8376 TS 63
37,M,522,Seule,2,false,7439 WC 19
50,M,429,En Couple,0,false,9938 QQ 18
26,M,492,En Couple,2,true,1639 PW 31
66,M,1023,En Couple,0,false,9470 LT 35
59,M,549,Célibataire,0,false,5762 VW 84
48,F,1086,Célibataire,0,false,8939 RV 28
41,M,201,En Couple,3,false,9680 YL 59
58,M,223,Seule,3,false,8921 BA 20
32,M,458,Célibataire,0,false,2595 EN 74
34,M,1074,Célibataire,0,false,6861 FI 97
44,M,498,Célibataire,0,false,6864 AO 62
64,M,867,Célibataire,0,false,1819 SV 32
18,M,819,Célibataire,0,false,3164 CT 18
30,M,1272,Célibataire,0,false,4026 HF 75
44,F,417,En Couple,0,false,4911 NB 27
32,M,759,Célibataire,0,false,8483 SS 83
32,M,180,Célibataire,0,false,3828 OK 20
40,F,1238,Célibataire,0,false,5266 KO 43
48,M,432,Célibataire,0,false,1014 NJ 35
27,F,571,En Couple,2,true,1811 RX 63
54,M,194,En Couple,2,true,5141 PJ 61
42,M,941,En Couple,0,true,3861 WQ 40
57,M,480,En Couple,4,false,9422 TW 38
48,M,404,En Couple,4,false,5738 EB 21
39,M,208,En Couple,1,false,5110 BM 55
46,M,593,En Couple,2,false,9477 JC 93
53,M,414,Célibataire,0,false,6735 DM 52
61,M,444,Célibataire,0,false,9066 WS 93
31,M,154,Célibataire,0,false,1121 BF 34
31,M,1222,Seule,3,false,352 TV 77
34,M,732,Marié(e),2,false,5506 CF 85
28,M,249,Seule,3,false,7522 WJ 71
84,M,555, ,0,false,8285 RF 59
74,M,1064,En Couple,2,false,8473 MD 69
34,M,440,En Couple,2,false,1391 DP 71
34,M,532,Célibataire,0,false,7555 YJ 91
81,M,219,En Couple,0,false,4628 FD 51
59,F,426,En Couple,3,false,6271 EZ 19
43,M,424,En Couple,0,false,4990 GM 94
36,M,445,En Couple,4,false,206 TZ 79
57,M,958,En Couple,0,false,7166 ZL 89
20,M,520,En Couple,3,true,1635 DB 15
38,M,240,Célibataire,0,false,7209 CO 97
73,M,1088,En Couple,1,true,9171 JV 49
36,M,450,En Couple,0,false,7459 UL 22
70,M,521,En Couple,4,true,9030 VT 53
36,M,873,En Couple,2,false,9078 EF 96
70,F,244,Célibataire,0,false,7267 XC 64
30,M,575,Seule,1,false,6300 MX 61
18,M,492,Célibataire,0,false,7895 UY 96
19,F,504,En Couple,4,false,736 TT 37
36,M,160,En Couple,3,false,6974 WO 82
30,M,1394,En Couple,1,false,7681 FI 59
39,F,742,En Couple,4,false,1608 CN 43
70,M,829,En Couple,1,false,8287 UW 86
34,M,584,En Couple,1,false,149 DT 66
58,M,408,Célibataire,0,false,8251 XK 58
24,M,476,Célibataire,0,false,3769 TY 22
37,M,557,Seule,2,false,6139 UE 27
79,F,444,En Couple,2,false,7368 DL 74
64,F,557,Célibataire,0,false,7875 DS 42
28,M,547,En Couple,4,false,8554 PE 58
49,M,447,Célibataire,0,false,6316 WN 91
40,F,419,En Couple,3,false,1672 MP 84
49,M,1295,En Couple,0,false,960 JU 60
65,M,934,En Couple,0,true,2908 QH 60
21,F,1054,Célibataire,0,false,8619 WM 44
34,F,1362,En Couple,3,false,9253 MV 73
72,M,227,En Couple,3,false,8956 CQ 18
29,M,216,Célibataire,0,false,8192 CT 28
39,M,415,En Couple,2,false,4961 NT 19
58,M,172,Célibataire,0,false,5439 MN 35
23,F,184,En Couple,4,false,4430 ZY 10
19,M,880,Célibataire,0,false,9942 XO 17
47,F,404,En Couple,0,false,870 VJ 80
53,M,582,En Couple,4,false,9272 PL 42
24,M,418,Seule,2,false,9776 DZ 52
29,M,719,Célibataire,0,false,6254 DL 29
71,M,1181,En Couple,4,false,5667 CK 80
57,M,1330,Célibataire,0,false,623 FZ 20
33,M,180,En Couple,4,false,1273 GG 20
41,M,454,Célibataire,0,false,425 ED 30
45,M,505,Seule,1,false,591 EP 14
27,M,1058,En Couple,3,true,5926 OI 13
23,M,544,En Couple,0,false,5827 CE 17
83,M,1043,En Couple,2,true,8551 VL 59
31,F,235,En Couple,0,false,7524 IS 15
54,M,840,En Couple,0,false,861 TS 17
43,M,1161,En Couple,0,false,5637 JE 44
59,M,534,En Couple,4,false,5081 QJ 73
48,M,452,Célibataire,0,false,9962 NE 80
22,M,1391,En Couple,0,true,9779 VP 71
 ,F,1174,Célibataire,0,false,1961 OO 91
48,F,1093,Célibataire,0,false,3184 FB 33
80,M,505,En Couple,3,false,9210 AH 64
27,M,801,En Couple,4,false,9338 YL 10
82,F,470,En Couple,2,false,3159 ZP 47
47,F,483,En Couple,2,false,8396 IX 21
45,M,887,Célibataire,0,false,9964 FQ 52
70,M,412,Seule,2,false,643 AU 69
60,M,220,Célibataire,0,false,695 VZ 49
76,F,1025,En Couple,1,false,9901 PS 54
55,M,447,Célibataire,0,false,9256 IL 31
52,M,406,Célibataire,0,false,3661 CW 17
23,M,1035,En Couple,2,false,370 VR 32
25,M,481,Célibataire,0,false,7717 YR 52
50,M,914,En Couple,1,false,3000 DN 66
71,M,926,En Couple,4,false,985 LE 94
45,M,549,En Couple,3,false,4272 OQ 86
30,M,563,Célibataire,0,false,7362 SV 30
52,M,1071,Célibataire,0,false,2019 YR 19
47,F,407,En Couple,4,false,4888 NP 76
34,M,1095,En Couple,4,false,2298 WK 65
79,M,504,En Couple,4,false,9543 VM 45
23,M,461,En Couple,0,false,5778 EF 74
60,M,218,Célibataire,0,false,9835 MS 98
21,M,529,En Couple,2,false,5273 YZ 88
49,M,955,Célibataire,0,false,4595 HH 61
61,M,537,En Couple,1,true,94 FV 85
39,F,420,En Couple,4,false,2832 GD 30
71,M,555,Célibataire,0,false,4932 MG 69
18,M,1320,En Couple,0,false,6327 ZS 23
25,M,555,Célibataire,0,false,1439 ST 17
50,F,510,En Couple,4,false,2907 WS 15
23,M,798,Seul,0,false,4500 IY 47
27,M,456,En Couple,2,false,6019 QB 62
57,M,408,En Couple,4,false,8909 RT 48
69,M,180,En Couple,3,false,1881 EO 47
63,M,432,Célibataire,0,false,6947 UF 64
64,M,904,En Couple,4,false,8568 BH 40
44,F,1199,Célibataire,0,false,49 NX 19
52,M,1229,En Couple,1,false,7005 NG 73
41,M,1245,En Couple,4,false,4711 DT 79
66,Masculin,423,En Couple,2,false,535 EB 61
82,F,208,Célibataire,0,false,7764 EF 52
64,M,509,Seule,3,false,1191 VL 21
81,M,417,Célibataire,0,false,6171 ME 68
62,M,786,Célibataire,0,false,6608 NM 70
37,F,469,Célibataire,0,false,1182 GL 70
22,M,484,Célibataire,0,false,5927 SL 72
23,M,230,En Couple,1,false,6214 AV 61
67,F,168,Célibataire,0,false,5123 LA 94
44,M,501,En Couple,1,true,2920 PH 93
59,M,439,Célibataire,0,false,9998 UB 92
22,M,1022,Célibataire,0,false,2608 PW 94
44,F,434,Célibataire,0,false,4881 IY 70
70,M,157,En Couple,3,true,266 QO 39
41,M,718,En Couple,2,true,6171 FH 81
73,M,923,En Couple,0,false,5475 UG 22
32,M,598,En Couple,2,false,747 TS 60
58,M,1198,En Couple,3,false,4556 QI 59
75,M,965,En Couple,0,false,8241 ZU 20
18,M,592,En Couple,0,false,9847 NN 98
31,F,464,En Couple,0,true,2352 KJ 23
54,F,561,Célibataire,0,false,7015 ZA 74
41,M,454,Célibataire,0,false,5103 EV 86
40,F,426,En Couple,1,true,2084 QY 36
31,M,473,Célibataire,0,false,8050 CN 88
42,M,505,En Couple,2,false,9300 UJ 95
57,M,568,Célibataire,0,false,5957 BR 14
22,F,225,En Couple,2,false,3027 FE 57
36,M,164,En Couple,4,false,9873 NF 26
31,M,460,En Couple,1,false,5755 TB 13
52,M,1335,En Couple,4,true,4324 EY 25
56,M,416,En Couple,1,false,5884 NB 14
53,M,779,En Couple,2,true,5614 QT 82
20,M,583,En Couple,0,false,8517 WQ 48
29,F,542,En Couple,2,false,5966 EP 66
37,M,165,En Couple,1,false,6136 VX 92
55,M,563,En Couple,2,false,6424 NK 19
38,M,496,Célibataire,0,false,7945 VJ 93
52,M,483,En Couple,1,false,913 FC 43
-1,F,475,En Couple,1,false,8943 QZ 79
50,F,564,En Couple,0,false,2337 LC 47
29,M,555,Célibataire,0,false,5810 HX 30
52,F,580,En Couple,1,false,6527 BX 58
48,M,1119,En Couple,1,false,330 GR 70
82,F,536,En Couple,1,false,7816 IL 27
29,M,751,En Couple,3,false,2006 CU 56
28,M,219,En Couple,3,false,9401 TI 75
53,M,1118,En Couple,2,true,4866 WW 41
82,F,538,En Couple,3,true,624 XX 63
19,M,527,Célibataire,0,false,4751 FI 44
18,M,1110,Célibataire,0,false,6222 SU 52
23,Masculin,558,En Couple,0,false,6174 GG 42
64,F,778,En Couple,2,true,4279 AD 47
75,M,476,En Couple,1,false,6165 PC 10
68,M,499,Seule,2,false,8911 KO 61
68,M,158,En Couple,4,true,6584 XK 77
23,M,477,En Couple,2,true,2878 EC 33
61,M,1045,Célibataire,0,false,6768 QE 54
35,M,986,Célibataire,0,false,557 RP 84
84,M,428,En Couple,4,true,551 YP 92
76,F,239,En Couple,2,false,1319 HK 92
26,M,401,En Couple,2,false,3322 MD 49
20,M,219,En Couple,3,false,4568 DO 74
38,F,472,En Couple,3,false,4325 MO 69
34,M,204,Marié(e),4,false,7729 WG 85
79,M,850,Célibataire,0,false,1146 DL 87
35,M,448,Célibataire,0,false,9169 SJ 32
78,F,187,En Couple,2,false,4794 VH 54
30,M,1266,En Couple,1,false,4060 LW 22
34,M,550,En Couple,2,false,4217 QE 67
61,M,545,En Couple,2,false,9592 DS 29
56,M,1121,En Couple,1,false,4638 VE 38
57,M,187,En Couple,3,true,9691 ZW 96
23,M,429,En Couple,0,false,9648 HC 67
33,M,246,En Couple,1,false,7326 JI 94
24,F,557,Célibataire,0,false,1945 WG 51
21,M,1393,Célibataire,0,false,6748 MV 67
55,M,833,En Couple,4,true,8150 ZL 23
20,F,192,En Couple,1,false,8019 KU 65
68,M,516,En Couple,0,false,6069 RO 27
26,F,521,En Couple,1,false,321 LG 37
40,M,409,En Couple,2,false,550 VH 23
57,M,1080,Célibataire,0,?,2615 MF 97
78,M,1241,En Couple,4,false,2538 IO 65
72,M,233,En Couple,1,false,6537 MQ 12
71,M,197,En Couple,3,false,1190 IW 30
32,F,523,Célibataire,0,false,4460 WT 26
81,M,427,En Couple,2,false,4960 EJ 65
36,M,1064,Célibataire,0,false,102 IX 54
51,M,535,En Couple,2,true,944 YA 87
40,F,1353,En Couple,0,false,5938 LT 43
18,M,955,En Couple,2,false,2336 NE 38
38,M,1388,Célibataire,0,false,8808 BK 37
73,F,1024,En Couple,1,false,8972 VT 56
31,M,549,Célibataire,0,false,5432 HV 21
38,M,818,En Couple,3,true,6947 NX 89
43,M,557,Célibataire,0,false,9120 WZ 12
74,M,886,Célibataire,0,false,7507 UW 71
22,M,965,En Couple,0,false,4033 MC 35
75,M,170,Célibataire,0,false,1168 FM 89
36,M,582,Célibataire,0,false,541 CZ 35
29,M,440,Célibataire,0,false,2653 RC 81
58,M,1227,Célibataire,0,false,9483 NV 22
18,M,236,En Couple,3,false,2224 JB 39
57,F,1014,En Couple,1,false,5633 OW 97
63,M,451,Célibataire,0,false,6482 VI 27
57,F,546,En Couple,0,false,7256 JJ 65
53,M,196,Célibataire,0,false,2909 VW 24
26,M,155,Célibataire,0,false,4140 LV 63
37,M,557,Célibataire,0,false,8508 LS 46
53,M,234,En Couple,2,false,5241 BY 44
39,M,974,En Couple,2,false,2061 JG 40
27,M,423,En Couple,3,false,3566 IN 25
21,M,215,En Couple,0,false,9426 KE 88
20,M,440,En Couple,1,false,6189 CA 73
24,F,162,Célibataire,0,false,1963 VW 49
63,F,198,Célibataire,0,false,3913 ZW 30
33,F,588,Célibataire,0,false,3261 ET 12
23,F,1249,En Couple,1,false,5686 IL 15
 ,M,403,En Couple,0,false,9885 TC 91
18,M,1031,Célibataire,0,false,9659 HX 29
53,M,551,En Couple,3,false,6277 KD 80
59,M,450,En Couple,4,false,2419 HG 24
18,F,173,Marié(e),0,true,6430 PQ 17
69,Homme,1215,Célibataire,0,false,5831 LJ 31
53,M,1304,Célibataire,0,false,8724 IH 39
78,F,190,Seule,3,false,5621 KL 69
28,M,1144,Célibataire,0,false,6325 LV 65
58,M,466,En Couple,0,false,2236 WK 88
21,M,224,En Couple,2,false,8785 IV 16
44,M,565,En Couple,2,false,173 BP 47
40,M,868,En Couple,2,true,4939 QK 82
54,M,402,En Couple,4,false,9819 TN 46
29,M,246,En Couple,2,false,2037 TI 58
49,M,790,En Couple,2,true,5371 WY 51
56,M,1136,Seule,3,false,2600 UM 14
81,M,1182,En Couple,3,true,5172 LF 79
54,F,774,En Couple,2,false,1257 IH 15
40,M,427,En Couple,2,false,240 UF 46
28,F,214,En Couple,2,true,3812 IW 85
60,M,725,En Couple,1,true,8969 QM 45
29,M,156,En Couple,0,false,6165 GS 63
19,M,180,En Couple,2,false,3340 SH 70
56,M,155,En Couple,1,false,442 ND 57
68,F,247,Célibataire,0,false,9704 DV 51
55,F, ,En Couple,3,false,722 XX 93
28,M,1336,Célibataire,0,false,2848 PT 17
20,F,404,En Couple,0,false,736 IT 34
84,M,535,En Couple,3,false,5876 XU 16
67,M,886,Seule,3,false,1399 GE 25
27,M,534,En Couple,0,false,1835 JF 72
53,M,506,Célibataire,0,false,8607 KU 95
35,M,1189,En Couple,0,false,5212 PD 22
22,M,486,En Couple,3,false,9950 IY 46
64,M,237,Célibataire,0,false,5664 EJ 11
42,F,1148,Seule,3,false,9568 MT 32
36,F,400,En Couple,-1,false,6850 QY 81
18,M,747,Célibataire,0,false,7248 TE 86
23,F,513,En Couple,1,false,2702 ZH 87
43,F,479,Célibataire,0,false,7803 DB 35
38,M,922,Célibataire,0,false,6900 PY 19
24,F,1109,Célibataire,0,false,9763 CF 38
26,F,491,En Couple,3,false,8869 MK 70
38,M,518,En Couple,2,false,5306 HU 30
24,M,458,En Couple,1,false,1349 BQ 28
26,M,164,En Couple,3,false,7906 VG 53
50,F,549,En Couple,4,false,935 BI 67
56,M,502,En Couple,0,false,2083 XS 29
27,M,582,En Couple,2,false,4212 TX 24
55,F,492,En Couple,0,false,3381 TI 91
24,M,573,Seule,1,false,3588 RS 52
26,M,1235,Seule,1,false,6545 ZZ 74
57,F,521,En Couple,2,false,9298 IN 20
43,M,894,Célibataire,0,false,3651 RS 80
69,M,727,En Couple,0,false,3387 JC 89
52,M,575,En Couple,2,false,538 BD 25
84,F,1165,En Couple,1,true,4383 PM 27
25,M,417,Célibataire,0,false,7350 IL 37
31,F,498,Célibataire,0,false,1854 VN 82
54,F,473,En Couple,4,false,9977 VR 34
21,M,209,En Couple,0,false,6332 VE 72
27,Masculin,226,Célibataire,0,false,2166 AY 51
45,M,448,En Couple,0,false,5454 HW 27
39,Homme,754,En Couple,4,false,3701 WJ 50
27,F,206,En Couple,3,true,8490 NQ 81
24,F,1279,En Couple,1,false,8988 NR 27
51,F,477,En Couple,2,false,5482 EQ 16
33,M,437,Célibataire,0,false,7799 IA 42
30,M,231,En Couple,4,false,7993 SX 68
52,F,451,En Couple,1,false,5792 FH 19
23,M,1113,En Couple,1,true,6628 DV 97
26,M,499,En Couple,1,false,9175 UK 19
51,F,447,Célibataire,0,false,8169 ZE 48
68,F,492,En Couple,2,false,4986 BF 90
26,M,466,Célibataire,0,false,8219 DB 86
79,M,806,Célibataire,0,false,8909 ZZ 27
28,M,1269,En Couple,2,false,9835 NN 24
62,F,1272,Célibataire,0,false,8708 OQ 31
32,M,576,En Couple,2,true,7552 HS 67
33,M,524,En Couple,4,false,9396 GK 38
52,M,528,En Couple,0,false,3888 PF 59
78,M,481,En Couple,1,false,5589 FR 55
40,M,499,En Couple,4,false,7748 XB 13
18,M,514,Célibataire,0,false,8562 BQ 22
23,M,423,En Couple,0,false,4727 GG 16
24,F,410,Célibataire,0,false,5446 KV 84
64,M,157,En Couple,-1,true,8647 JQ 86
47,M,243,En Couple,2,false,1328 EB 69
74,M,1275,En Couple,3,false,2946 AU 15
27,M,401,Célibataire,0,false,4527 OI 30
28,M,455,En Couple,3,false,1930 IM 47
27,M,209,Célibataire,0,false,2743 RA 20
65,F,866,Seule,3,false,8897 LC 74
21,M,1071,Marié(e),0,false,3114 TM 36
36,M,429,En Couple,2,false,6717 LV 50
24,M,234,En Couple,2,false,2751 DJ 35
41,M,1321,Célibataire,0,false,6324 FP 53
74,F,584,Célibataire,0,false,8174 DQ 74
70,M,426,En Couple,0,true,7457 ON 51
40,F,1340,Célibataire,0,false,3586 UN 15
59,M,446,En Couple,2,true,4093 LZ 78
22,F,168,En Couple,1,false,5637 XD 50
22,M,500,En Couple,0,true,4886 FQ 90
37,M,466,Célibataire,0,false,1430 BL 11
58,M,446,Célibataire,0,false,1610 IJ 96
57,F,247,Célibataire,0,false,7622 UO 40
25,M,242,Célibataire,0,false,4764 QR 13
70,M,501,En Couple,1,false,582 CS 26
44,M,424,En Couple,4,false,1326 ZH 32
33,M,979,En Couple,1,false,1018 JZ 86
28,M,442,En Couple,3,false,5925 XG 11
18,M,1313,En Couple,0,false,56 FH 53
35,M,1397,Célibataire,0,false,312 SX 34
81,F,1277,?,0,false,105 CO 79
22,M,493,En Couple,2,false,5233 RY 36
56,F,1283,Célibataire,0,false,9991 ZE 31
30,F,202,En Couple,2,true,729 XD 96
18,M,403,Célibataire,0,false,493 LO 78
29,M,226,Seule,1,false,9855 TK 78
54,M,249,En Couple,1,false,3946 CX 79
52,F,199,Célibataire,0,false,8418 KK 71
56,M,1375,En Couple,3,false,5117 FR 34
29,F,528,En Couple,1,false,1938 JT 43
49,M,459,En Couple,2,false,7353 GL 59
69,M,560,En Couple,3,false,8402 OH 35
48,M,513,Célibataire,0,false,706 XB 96
70,M,219,En Couple,2,false,3176 PN 20
35,F,559,En Couple,2,true,9102 BL 24
18,F,501,Célibataire,0,false,7691 KR 48
52,F,955,En Couple,2,false,5269 EC 37
23,M,515,Célibataire,0,false,932 HX 61
73,F,559,En Couple,0,false,81 JP 70
24,M,212,Célibataire,0,false,3021 US 48
18,F,537,Célibataire,0,false,3310 CE 95
24,M,817,En Couple,0,false,484 HC 90
24,M,162,Seule,2,false,3978 VP 91
29,M,1283,En Couple,1,false,3992 VR 38
70,M,545,En Couple,0,true,4678 CZ 10
28,M,418,Célibataire,0,false,538 QR 97
28,M,576,En Couple,1,false,6674 GV 72
33,M,838,Célibataire,0,false,5790 FV 22
63,F,209,Célibataire,0,false,2052 HV 80
19,F,565,Célibataire,0,false,6775 QG 12
36,M,482,En Couple,4,true,9714 VJ 61
32,M,524,Célibataire,0,false,8909 HM 48
18,M,472,Célibataire,0,false,210 OU 70
52,F,997,En Couple,0,true,8474 OA 89
57,M,599,En Couple,2,false,6961 MA 76
50,M,433,Célibataire,0,false,2984 AF 47
65,M,1316,Célibataire,0,false,9177 FT 40
33,M,429,Célibataire,0,false,8612 MJ 30
22,M,554,Célibataire,0,false,6904 EE 70
61,F,167,En Couple,1,false,7598 KD 41
79,M,1175,En Couple,1,false,2959 KM 87
41,F,458,En Couple,3,false,4278 YH 20
59,M,441,En Couple,2,false,1792 FA 14
41,M,175,En Couple,2,false,768 XB 67
61,F,711,Célibataire,0,false,6479 PY 36
41,Féminin,486,Célibataire,0,false,7744 IS 16
32,M,951,En Couple,4,false,3426 NI 68
52,F,596,En Couple,3,true,8046 MZ 39
37,Homme,1109,En Couple,4,true,4465 FJ 58
55,F,564,En Couple,0,false,4163 GG 94
37,F,170,En Couple,0,false,933 OW 14
37,Masculin,1026,En Couple,3,false,9082 JB 65
27,M,201,Célibataire,0,false,1212 AZ 29
51,M,445,En Couple,2,true,5343 QG 40
19,M,532,En Couple,0,false,2563 PJ 39
81,M,934,En Couple,2,false,9379 DC 15
61,F,446,En Couple,3,false,9514 SB 94
55,M,1093,En Couple,2,false,101 ZS 68
19,M,1186,En Couple,3,false,2163 OG 65
58,M,465,Célibataire,0,false,9562 UK 69
84,M,1014,En Couple,2,false,2179 BC 19
26,M,555,Seule,1,false,4229 BN 67
76,M,482,En Couple,3,false,8543 XT 30
49,F,581,En Couple,2,false,1455 BS 50
81,F,198,Célibataire,0,false,5456 GS 31
39,M,485,En Couple,0,true,9696 LU 67
35,M,1096,En Couple,4,false,9647 MH 38
25,F,226,En Couple,3,false,2531 AZ 44
30,M,542,Célibataire,0,false,7721 CL 65
65,M,503,En Couple,1,false,774 JK 41
50,M,558,Célibataire,0,false,4955 SK 79
42,F,551,Célibataire,0,false,1751 EI 66
52,M,479,Seule,1,false,9030 DI 31
30,M,899,Célibataire,0,false,3815 LL 31
61,M,205,En Couple,2,true,7980 YT 37
20,M,769,En Couple,1,false,8154 BD 34
69,M,1133,En Couple,3,false,5904 UA 26
58,F,491,En Couple,4,true,8437 OI 88
29,F,972,Célibataire,0,false,5290 CX 60
50,F,524,En Couple,3,false,9070 CW 31
22,M,519,En Couple,3,true,3360 PD 48
45,F,188,Célibataire,0,false,9599 BK 80
45,M,456,En Couple,0,false,4558 UP 44
41,M,984,Célibataire,0,false,3699 DJ 80
24,M,516,En Couple,4,false,9310 RS 95
60,M,1187,Seule,3,false,1927 UO 67
49,M,489,En Couple,2,false,2720 SQ 93
49,M,1045,En Couple,2,false,3466 DL 30
51,M,427,Célibataire,0,false,9763 ZY 12
33,M,1213,En Couple,0,true,8524 JF 44
49,M,577,En Couple,1,false,8569 HE 50
59,M,1159,En Couple,3,false,2386 GP 15
25,M,219,En Couple,1,false,5543 QZ 97
61,F,775,En Couple,4,false,2864 PX 33
23,F,164,En Couple,3,true,7282 MN 31
47,M,211,En Couple,2,true,3117 JK 32
68,M,174,En Couple,1,false,7826 CX 70
70,F,154,Célibataire,0,false,6066 NJ 33
25,M,473,En Couple,2,false,5602 WS 25
37,M,430,Célibataire,0,false,2939 FA 62
48,M,155,Célibataire,0,false,2461 RM 44
33,M,1333,Célibataire,0,false,9843 XI 18
23,M,195,Seule,1,false,1602 XS 22
72,M,570,En Couple,1,false,1884 CX 93
23,M,243,En Couple,2,true,3953 PC 46
76,M,416,En Couple,1,false,9381 RD 28
45,M,571,Célibataire,0,false,636 JT 91
49,M,437,Seule,1,false,6945 GJ 26
27,M,726,Célibataire,0,false,902 XV 53
20,M,477,En Couple,2,false,2710 QO 75
40,M,182,En Couple,3,false,6614 HF 10
50,F,476,En Couple,1,false,3003 MP 62
27,M,434,En Couple,1,false,7365 JN 70
23,M,777,En Couple,3,false,920 ZA 90
19,M,499,En Couple,0,false,4891 EW 83
41,M,168,En Couple,4,true,6105 AB 59
25,F,448,Célibataire,0,false,4821 YK 85
21,M,448,Célibataire,0,false,2043 EX 52
61,M,191,Célibataire,0,false,402 RD 27
23,M,1127,En Couple,2,false,5213 HU 10
29,F,168,Célibataire,0,false,1728 YQ 30
33,M,202,En Couple,2,false,6544 NN 43
52,M,490,Célibataire,0,false,7411 SX 35
26,F,455,En Couple,1,false,2695 RZ 88
28,M,188,En Couple,1,false,8111 PW 15
51,M,1154,En Couple,3,false,5687 VM 66
70,M,787,Seule,3,false,6216 HW 19
44,F,1127,En Couple,4,false,3143 SI 91
51,M,1322,Célibataire,0,false,4248 IW 52
60,F,200,En Couple,2,false,8625 VF 79
76,M,508,Célibataire,0,false,6857 OI 38
36,M,437,En Couple,1,false,863 HZ 60
33,M,1144,Célibataire,0,false,6006 GN 63
21,F,227,En Couple,2,false,9550 BO 61
39,F,782,Seule,2,false,4318 VB 94
39,F,165,En Couple,3,true,3901 ZG 69
25,F,799,En Couple,0,false,4161 SP 37
47,M,744,En Couple,0,false,5407 TE 13
40,F,453,Célibataire,0,false,6144 HL 43
65,M,464,En Couple,2,false,2084 LO 14
45,M,526,Marié(e),2,false,464 IT 15
58,M,199,En Couple,2,true,4499 GE 71
54,F,460,En Couple,1,false,2295 YD 96
24,M,431,Célibataire,0,false,9683 XH 65
-1,Masculin,214,Célibataire,0,false,6669 VV 16
67,M,154,En Couple,0,false,77 UP 47
51,M,575,En Couple,1,false,4716 NE 11
37,M,1115,Célibataire,0,false,6731 JJ 66
67,F,163,Seule,2,false,5665 GW 17
29,M,511,En Couple,2,false,2124 RZ 96
58,M,591,En Couple,0,false,6376 WL 23
53,M,170,Célibataire,0,false,8349 HR 94
41,M,598,Célibataire,0,false,2770 KS 29
28,F,847,En Couple,2,false,432 SD 20
30,F,564,En Couple,1,false,7186 JN 58
46,M,159,En Couple,3,false,6408 SB 29
42,M,1263,En Couple,0,false,7355 NA 16
44,M,843,En Couple,3,false,235 VR 19
48,M,459,Célibataire,0,false,7572 FD 45
43,M,408,En Couple,1,false,5550 TX 33
62,M,987,En Couple,0,false,4515 PY 97
33,M,412,Célibataire,?,false,7436 MB 11
44,M,497,En Couple,3,false,4197 NE 34
27,M,714,En Couple,0,false,5919 DH 82
78,F,582,Célibataire,0,false,5156 KL 84
21,?,533,En Couple,0,false,1701 IZ 27
47,M,206,Célibataire,0,false,4351 VQ 70
64,M,782,Célibataire,0,false,7532 UU 71
51,M,174,En Couple,3,false,5221 HP 22
19,M,222,En Couple,4,false,9909 AG 38
